,Unnamed: 0,commonstocksharesissued,assetscurrent,accountspayablecurrent,commonstockvalue,liabilities,liabilitiesandstockholdersequity,stockholdersequity,earningspersharebasic,netincomeloss,profitloss,costofgoodssold,filing_date,costsandexpenses,cash,notespayable,preferredstockvalue,depreciation,operatingexpenses,revenues,land,accountsreceivablenet,deferredrevenue,grossprofit,sharesissued,accruedincometaxes,sharesoutstanding,borrowedfunds,inventorygross,commercialpaper,dividends,commonstocknoparvalue,costofservices,debtcurrent,accruedinsurancecurrent,officerscompensation,intangibleassetscurrent,salariesandwages,interestanddebtexpense,convertibledebt,assetmanagementcosts,accountsreceivablegross,directoperatingcosts,operatingcycle,stock,price
45530,45530,31917385.0,,,31917000.0,11599810000.0,13129678000.0,1176180000.0,0.51,15590000.0,,,2013-08-08,,,76570000.0,8000.0,18286000.0,127263000.0,,77113000.0,,,,31917385.0,7603000.0,,,,,,,,,,,,,,,,,,,IBKC,
45531,45531,31917385000.0,,,31917000.0,11599810000.0,13129678000.0,24477000.0,0.7,19393000.0,,,2013-05-10,,,76570000.0,8000.0,18286000.0,127263000.0,,77113000.0,,,,2427640.0,7603000.0,,,,,,,,,,,,,,,,,,,IBKC,
45532,45532,31917385000.0,,,31917000.0,129976000.0,1659844000.0,24477000.0,0.79,23208000.0,,,2013-03-01,,,77703000.0,8000.0,18286000.0,127263000.0,,81761000.0,,,,2427640.0,7603000.0,,,,,,,,,,,,,,,,,,,IBKC,
45559,45559,100.0,,,478000.0,30161426000.0,35056554000.0,626316000.0,0.35,16935000.0,195324000.0,,2013-08-09,,,,,,,526475000.0,,,,,,,,,,,,,,,,,,,,,,,,,IBKR,
45560,45560,100.0,,,478000.0,30318169000.0,35144104000.0,597526000.0,0.27,11084000.0,140943000.0,,2013-05-10,,,,,,,323065000.0,,,,,,,,,,,,,,,,,,,,,,,,,IBKR,
45561,45561,100.0,,,478000.0,28386410000.0,33199557000.0,598498000.0,0.89,40668000.0,496986000.0,,2013-03-08,,,,,,,1192470000.0,,,,,,,,,,,,,,,,,,,,,,,,,IBKR,
45592,45592,2197561159.0,49433000000.0,7952000000.0,,100229000000.0,119213000000.0,18860000000.0,9.38,15000000.0,10299000000.0,10003000000.0,2013-10-29,,,,,2572000000.0,,80561000000.0,,,587000000.0,35131000000.0,,,,,,2458000000.0,,,29285000000.0,9181000000.0,,,,,,,,,,,IBM,182.12
45593,45593,2197561159.0,47911000000.0,6821000000.0,,97269000000.0,115153000000.0,17756000000.0,2.93,15000000.0,3226000000.0,6133000000.0,2013-07-31,,,,,1632000000.0,,48075000000.0,,,636000000.0,22810000000.0,,,,,,2458000000.0,,,18852000000.0,7830000000.0,,,,,,,,,,,IBM,195.04
45594,45594,2197561159.0,48949000000.0,7203000000.0,,98044000000.0,117258000000.0,19092000000.0,2.72,15000000.0,3032000000.0,2931000000.0,2013-04-30,,,,,822000000.0,,142000000.0,,,565000000.0,10678000000.0,,,,,,2458000000.0,,,9526000000.0,8725000000.0,,,,,,,,,,,IBM,202.54
45595,45595,2197561159.0,49433000000.0,7952000000.0,,100229000000.0,119213000000.0,18860000000.0,14.53,15000000.0,16604000000.0,13956000000.0,2013-02-26,,,,,3392000000.0,,57540000000.0,,,7363000000.0,50298000000.0,,,,,,2458000000.0,,,39166000000.0,4306000000.0,,,,,,,,,,,IBM,199.14
45632,45632,95724517.0,,,95725000.0,10446965000.0,11882673000.0,1435708000.0,1.3,82115000.0,112201000.0,,2013-11-06,,8106000.0,,,,17616000.0,,,,,,95744000.0,,,,,,,,,,,,,,,,,,,,IBOC,
45633,45633,95724517.0,,,95730000.0,10199619000.0,11596913000.0,1397294000.0,0.83,27513000.0,112201000.0,,2013-08-05,,8106000.0,,,,17616000.0,,,,,,95744000.0,,,,,,,,,,,,,,,,,,,,IBOC,
45634,45634,95725560.0,,,95726000.0,10085298000.0,11882673000.0,1434874000.0,0.42,28069000.0,112201000.0,,2013-05-09,,8106000.0,,,,17616000.0,,,,,,95744000.0,,,,,,,,,,,,,,,,,,,,IBOC,
45635,45635,95719652.0,,,95725000.0,10446965000.0,1639288000.0,1435708000.0,1.72,130023000.0,112201000.0,,2013-02-25,,1539000.0,,210548000.0,,17616000.0,,,,,,95725000.0,,,,,,,,,,,,,,,,,,,,IBOC,
45689,45689,,,,83000.0,1736243000.0,1954754000.0,209840000.0,0.33,11895000.0,,,2013-11-05,,,15729000.0,23938000.0,2571000.0,,,14548000.0,,,,,,6852309.0,,,,,,,,,,,,,,,,,,IBTX,
45690,45690,,,,83000.0,1615550000.0,1740060000.0,2186000.0,0.49,7936000.0,,,2013-08-08,,,15729000.0,23938000.0,1983000.0,,,14548000.0,,,,,,12064967.0,,,,,,,,,,,,,,,,,,IBTX,
45715,45715,10993933.0,21533000.0,1940000.0,110000.0,32328000.0,59993000.0,27665000.0,-0.05,-589000.0,-5673000.0,1383000.0,2013-11-13,,,6105000.0,,45000.0,6280000.0,4500000.0,,500000.0,0.5,5926000.0,11084119.0,,,,3080000.0,,,,747000.0,,,,,,,6970000.0,,,,,ICAD,
45716,45716,10993933.0,21533000.0,1940000.0,110000.0,32328000.0,59993000.0,27665000.0,-0.17,-1882000.0,-5673000.0,1446000.0,2013-08-08,,,6105000.0,,45000.0,5695000.0,4500000.0,,500000.0,0.5,5222000.0,11084119.0,,,,3080000.0,,,,810000.0,,,,,,,6970000.0,,,,,ICAD,
45717,45717,11021908.0,20470000.0,1724000.0,110000.0,31100000.0,58337000.0,27237000.0,-0.07,-727000.0,-5673000.0,1355000.0,2013-05-09,,,6105000.0,,183000.0,5976000.0,4500000.0,,500000.0,0.5,5648000.0,11084119.0,,,,3080000.0,,,,694000.0,,,,,,,6970000.0,,,,,ICAD,
45718,45718,10993933.0,21533000.0,1940000.0,110000.0,32328000.0,59993000.0,-1415000.0,-0.87,-2702000.0,-5673000.0,4834000.0,2013-02-27,,,6105000.0,,891000.0,25443000.0,4500000.0,,800000.0,0.5,5553000.0,10993933.0,,,,3080000.0,,,,2479000.0,,,,,,,6970000.0,,,,,ICAD,
45751,45751,3261148.0,7363182.0,228711.0,326115.0,1835724.0,11030407.0,-53333.0,0.04,-150703.0,,1664940.0,2013-11-13,,,,,304511.0,2071541.0,,50000.0,595686.0,,2304044.0,,,242114.0,,,,,,,,,,,,,,,,,,ICCC,
45752,45752,3261148.0,7363182.0,228711.0,326115.0,1835724.0,11030407.0,-49032.0,0.06,-150703.0,,1209149.0,2013-08-13,,,,,210275.0,1364456.0,,50000.0,595686.0,,1683086.0,,,242114.0,,,,,,,,,,,,,,,,,,ICCC,
45753,45753,3261148.0,7666866.0,168558.0,326115.0,1698303.0,11111487.0,-44310.0,0.07,-150703.0,,793167.0,2013-05-14,,,,,97123.0,726901.0,,50000.0,595686.0,,1053567.0,,,242114.0,,,,,,,,,,,,,,,,,,ICCC,
45754,45754,3261148.0,7363182.0,228711.0,326115.0,1835724.0,11030407.0,-50120.0,0.07,-530.0,,2335676.0,2013-03-28,,,,,399640.0,2809258.0,,50000.0,595686.0,,725009.0,,,242114.0,,,,,,,,,,,,,,,,,,ICCC,
45807,45807,1.0,10.0,,1.0,1329000.0,1329010.0,10.0,1800000.0,141000000.0,571000000.0,,2013-11-05,,2000000.0,,,24000000.0,301000000.0,4395000000.0,,,34000000.0,,,,,,,1080000000.0,75000000.0,,,,,,,,,,,,,,ICE,39.594
45808,45808,1.0,10.0,,1.0,1329000.0,10.0,10.0,1800000.0,141000000.0,571000000.0,,2013-08-07,,2000000.0,,,24000000.0,301000000.0,4395000000.0,,,34000000.0,,,,,,,1080000000.0,75000000.0,,,,,,,,,,,,,,ICE,36.998000000000005
45831,45831,20171613.0,238502000.0,44665000.0,20000.0,280971000.0,709721000.0,428750000.0,1.46,28856000.0,,,2013-11-06,,,,,10300000.0,217201000.0,705154000.0,,21300000.0,,,853.0,,,,,,,,,,1382000.0,,,,,,,,,,ICFI,
45832,45832,20171613.0,238502000.0,44665000.0,20000.0,280971000.0,709721000.0,428750000.0,0.98,19283000.0,,,2013-08-02,,,,,10300000.0,144599000.0,467290000.0,,21300000.0,,,853.0,,,,,,,,,,1382000.0,,,,,,,,,,ICFI,
45833,45833,20340916.0,223257000.0,43806000.0,20000.0,253292000.0,692498000.0,439206000.0,0.52,10112000.0,,,2013-05-06,,,,,10300000.0,73454000.0,233921000.0,,21300000.0,,,853.0,,,,,,,,,,1382000.0,,,,,,,,,,ICFI,
45834,45834,20171613.0,238502000.0,44665000.0,20000.0,280971000.0,709721000.0,-13868000.0,0.47,9219000.0,,,2013-03-01,,,,,9800000.0,288318000.0,231979000.0,,21300000.0,,,612000.0,,,,,,,,,,1382000.0,,,,,,,,,,ICFI,
45860,45860,1250000.0,18652233.0,4267000.0,514.0,41737390.0,58483671.0,6930568.0,-0.49,-46328.0,57210.0,3000.0,2013-11-14,,35000.0,775000.0,,126746.0,10179515.0,42916458.0,,,,13383952.0,386.0,1193000.0,5147014.0,,,,,,,,,,430000.0,5184551.0,2000.0,5405000.0,,,,,ICLD,
45861,45861,4612195.0,16033109.0,4267000.0,461.0,40693606.0,56097197.0,2282688.0,-3.0,-1511307.0,12400.0,3000.0,2013-08-14,,35000.0,775000.0,,84192.0,6742359.0,26758413.0,,,,7885095.0,386.0,1193000.0,4612195.0,,,,,,,,,,430000.0,3367099.0,2000.0,5405000.0,,,,,ICLD,
45862,45862,2799562.0,11608425.0,4267000.0,280.0,29455950.0,43043459.0,-2818523.0,-0.5,-34982.0,-494765.0,3000.0,2013-05-15,,35000.0,775000.0,,37778.0,3030145.0,12401933.0,,,,3635630.0,386.0,1193000.0,2799562.0,,,,,,,,,,430000.0,1661769.0,2000.0,5405000.0,,,,,ICLD,
45863,45863,1995930.0,9666325.0,4267000.0,200.0,28570125.0,41866243.0,-3410556.0,-1.33,17594.0,-1162660.0,3000.0,2013-04-01,,35000.0,775000.0,200.0,120558.0,7938345.0,1042367.0,,,,5176486.0,386.0,1193000.0,1995930.0,,,,,,,,,,430000.0,3802158.0,2000.0,5405000.0,,,,,ICLD,
45895,45895,76549000.0,366351000.0,,77000.0,1181898000.0,2481738000.0,1186151000.0,0.54,28997000.0,30504000.0,,2013-11-06,,128019000.0,,,2139000.0,,21638000.0,,5800000.0,3900000.0,,,,,,,,,,,,,,,,,,,,,,ICON,
45896,45896,76549000.0,366351000.0,,77000.0,1181898000.0,2481738000.0,1186151000.0,0.69,38716000.0,42015000.0,,2013-08-09,,128019000.0,,,1531000.0,,37993000.0,,5800000.0,3900000.0,,,,,,,,,,,,,,,,,,,,,,ICON,
45897,45897,76549000.0,366351000.0,,77000.0,1181898000.0,2481738000.0,1186151000.0,0.38,27599000.0,30879000.0,,2013-05-07,,128019000.0,,,638000.0,,5198000.0,,5800000.0,3900000.0,,,,,,,,,,,,,,,,,,,,,,ICON,
45898,45898,76549000.0,366351000.0,,77000.0,1181898000.0,2481738000.0,1186151000.0,0.38,26093000.0,123509000.0,,2013-02-28,,128019000.0,,,2784000.0,,85131000.0,,5800000.0,3900000.0,,,,,,,,,,,,,,,,,,,,,,ICON,
45931,45931,19300957.0,158354005.0,1384000.0,19301.0,67928873.0,158891289.0,90962416.0,1.6,-173607488.0,,,2013-11-14,127793382.0,,,,105683.0,88213000.0,5520000.0,,514000.0,,,,,19389611.0,,,,,,,,,,,,,460000000.0,,,,,ICPT,
45932,45932,19039655.0,163463955.0,826000.0,19040.0,47597048.0,163868957.0,116271909.0,1.6,-141870415.0,,,2013-08-13,116285659.0,,,,2419153.0,88213000.0,5520000.0,,488000.0,,,,,19389611.0,,,,,,,,,,,,,460000000.0,,,,,ICPT,
45933,45933,16633964.0,105792546.0,1341000.0,16633.0,45395735.0,106196105.0,60800370.0,1.6,-128393498.0,,,2013-05-14,108262183.0,,,,2389318.0,88213000.0,5520000.0,,481000.0,,,,,19389611.0,,,,,,,,,,,,,460000000.0,,,,,ICPT,
45934,45934,16526885.0,111778219.0,1180000.0,16527.0,46266732.0,112178597.0,-21451.0,1.6,-118183350.0,,,2013-04-01,101032773.0,,,,2366669.0,88213000.0,5520000.0,,496000.0,,,,,19389611.0,,,,,,,,,,,,,460000000.0,,,,,ICPT,
45957,45957,14855000.0,363818000.0,11308000.0,1486000.0,,428512000.0,-41428000.0,2.04,8685000.0,28938000.0,119988000.0,2013-10-22,,,,,17000000.0,25539000.0,81405000.0,,0.39,,114742000.0,,,,,,,,,,,,,,,,,,,,,ICUI,
45958,45958,14855000.0,346185000.0,11308000.0,1486000.0,,428512000.0,-41428000.0,1.1,8685000.0,7367000.0,40623000.0,2013-07-25,,,,,17000000.0,25535000.0,152960000.0,,0.39,,74047000.0,,,,,,,,,,,,,,,,,,,,,ICUI,
45959,45959,14855000.0,325503000.0,11040000.0,1486000.0,,428512000.0,-41428000.0,0.54,8685000.0,8685000.0,37505000.0,2013-04-22,,,,,17000000.0,24769000.0,75511000.0,,0.35,,36794000.0,,,,,,,,,,,,,,,,,,,,,ICUI,
45960,45960,14855000.0,325503000.0,13251000.0,1486000.0,,428512000.0,54357000.0,0.85,9493000.0,8685000.0,160359000.0,2013-02-26,,,,,16400000.0,95234000.0,71471000.0,,0.36,,41768000.0,,,,,,,,,,,,,,,,,,,,,ICUI,
46004,46004,39150812.0,554133000.0,89651000.0,97877000.0,,5503818000.0,1758753000.0,3.01,150796000.0,1465000.0,,2013-11-05,,,,,,624250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,IDA,
46005,46005,39150812.0,508289000.0,89651000.0,97877000.0,,5398375000.0,1758753000.0,0.71,79046000.0,1465000.0,,2013-08-01,,,,,,224542000.0,,,,,,,,,,,,,,,,,,,,,,,,,,IDA,
46006,46006,39150812.0,366676000.0,89651000.0,97877000.0,,5215711000.0,1670568000.0,0.5,33533000.0,-889000.0,,2013-05-02,,,,,,201280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,IDA,
46007,46007,49419452.0,8103000.0,6183000.0,97877000.0,,1843297000.0,1657654000.0,3.38,166693000.0,168168000.0,,2013-02-21,,,,,,1011000.0,,,,,,,,,,,,,,,,,,,,,,,,,,IDA,
46040,46040,69590000.0,879294000.0,,,582261000.0,1056609000.0,542764000.0,5.86,256272000.0,26110000.0,,2013-10-31,70791000.0,8905000.0,,,3600000.0,,225678000.0,695000.0,67392000.0,,,23667.0,2100000.0,,,,87900000.0,12352000.0,,,,,,,,,486769000.0,,,,,IDCC,
46041,46041,69590000.0,903878000.0,,,635675000.0,1056609000.0,518705000.0,-0.07,9238000.0,8606000.0,,2013-07-26,54297000.0,8905000.0,,,3600000.0,,115055000.0,695000.0,169874000.0,52600000.0,,23667.0,1900000.0,,,,14500000.0,8233000.0,,,,,,,,,486769000.0,,,,,IDCC,
46042,46042,69350000.0,761514000.0,,,537904000.0,1014687000.0,518705000.0,0.24,10930000.0,-12903000.0,,2013-04-25,62407000.0,8905000.0,,,3600000.0,,47363000.0,695000.0,169874000.0,48100000.0,,23667.0,1600000.0,,,,40000000.0,4115000.0,,,,,,,,,486769000.0,,,,,IDCC,
46043,46043,25563.0,768887000.0,,,537904000.0,996968000.0,491068000.0,5.61,9673000.0,-12903000.0,,2013-02-26,158672000.0,8905000.0,,,4200000.0,,434010000.0,695000.0,28079000.0,44300000.0,,23667.0,2800000.0,,,,87900000.0,347000.0,,,-180000.0,,,,,,486769000.0,,,,,IDCC,
46077,46077,27724267.0,2999066.0,247289.0,27724.0,2782313.0,20460748.0,-85055115.0,-0.01,-1823807.0,,,2013-11-05,,2757327.0,,,161185.0,6060387.0,1366000.0,,1041519.0,,5755088.0,,,27897467.0,,,,,,,,,,,149000.0,,,,975996.0,,,IDN,
46078,46078,27724267.0,2999066.0,247289.0,27724.0,2782313.0,20460748.0,-85070912.0,-0.01,-1839604.0,,,2013-08-06,,2757327.0,,,161185.0,2169173.0,1366000.0,,1041519.0,,2230091.0,,,27897467.0,,,,,,,,,,,149000.0,,,,975996.0,,,IDN,
46079,46079,27724267.0,2022415.0,142856.0,27724.0,2457352.0,19219543.0,27724.0,-0.03,-1839604.0,,,2013-05-09,,2757327.0,,,161185.0,1815592.0,1366000.0,,1041519.0,,894549.0,,,27724267.0,,,,,,,,,,,149000.0,,,,975996.0,,,IDN,
46080,46080,27724267.0,2999066.0,247289.0,27724.0,2782313.0,20460748.0,27724.0,-0.08,-1839604.0,,,2013-03-27,,2757327.0,,,174601.0,8062215.0,528000.0,,869747.0,,5801220.0,,,27724267.0,,,,,,,,,,,149000.0,,,,774726.0,,,IDN,
46112,46112,27643000.0,10294000.0,1129000.0,28000.0,4196000.0,10823000.0,706000.0,0.27,-4738000.0,-33283000.0,,2013-11-14,,,863000.0,,31000.0,4689000.0,,,,2300000.0,,,,,,,,,,,,,,,,,,,,,,IDRA,
46113,46113,27643000.0,10294000.0,1129000.0,28000.0,4196000.0,10823000.0,706000.0,0.27,-3591000.0,-33283000.0,,2013-08-14,,,863000.0,,33000.0,3596000.0,,,,2300000.0,,,,,,,,,,,,,,,,,,,,,,IDRA,
46114,46114,27645000.0,6325000.0,977000.0,28000.0,4104000.0,6814000.0,-3211000.0,-0.15,-3807000.0,-33283000.0,,2013-05-15,,,863000.0,3701000.0,42000.0,3855000.0,,,,2300000.0,,,,,,,,,,,,,,,,,,,,,,IDRA,
46115,46115,27643000.0,10294000.0,1129000.0,28000.0,4196000.0,10823000.0,3701000.0,-0.81,-19240000.0,-33283000.0,,2013-03-11,,,863000.0,3701000.0,251000.0,19952000.0,,,,2300000.0,,,,,,,,,,,,,,,,,,,,,,IDRA,
46143,46143,,574688000.0,23244000.0,151000.0,98553000.0,844793000.0,630026000.0,0.56,-73000.0,,,2013-11-06,,,,,18800000.0,138953000.0,228516000.0,11832000.0,,,70849000.0,,,,,,,,,,,,,,,,274400000.0,,,,,IDTI,
46144,46144,,455361000.0,23244000.0,148000.0,98553000.0,739340000.0,630026000.0,-0.02,-2264000.0,,,2013-08-08,,,,,18800000.0,68692000.0,228516000.0,11832000.0,,,72513000.0,,,,,,,,,,,,,,,,274400000.0,,,,,IDTI,
46145,46145,,481532000.0,25211000.0,146000.0,98246000.0,728579000.0,2343874000.0,-0.02,72627000.0,,,2013-05-29,,,,,18800000.0,296000.0,228516000.0,11665000.0,,,-2680000.0,,,,,,,,,,,,,,,,274400000.0,,,,,IDTI,
46146,46146,,432954000.0,25211000.0,145000.0,98246000.0,736011000.0,619388000.0,-0.07,-9545000.0,,,2013-02-07,,,,,18800000.0,67559000.0,228516000.0,11665000.0,,,63884000.0,,,,,,,,,,,,,,,,274400000.0,,,,,IDTI,
46183,46183,3272000.0,298696000.0,33692000.0,33000.0,347775000.0,441281000.0,92916000.0,0.17,3523000.0,3523000.0,,2013-12-10,,,,,20100000.0,414246000.0,412726000.0,,,,,3272000.0,,,,,,,,,,,,,,,,,,,,IDT,
46184,46184,3272000.0,290304000.0,39323000.0,33000.0,346271000.0,435407000.0,88603000.0,-0.17,-3651000.0,38648000.0,,2013-10-15,,,,,20100000.0,1497509000.0,412108000.0,,,,,3272000.0,,,,,,,,,,,,,,,,,,,,IDT,
46185,46185,3272.0,293092000.0,33120000.0,33000.0,341289000.0,446407000.0,104224000.0,0.73,15258000.0,1529000.0,,2013-06-10,,,,,20100000.0,1193685000.0,412108000.0,,,,,3272000.0,,,,,,,,,,,,,,,,,,,,IDT,
46186,46186,3272.0,281173000.0,33798000.0,33000.0,344102000.0,441117000.0,95905000.0,0.32,6567000.0,1096000.0,,2013-03-12,,,,,20100000.0,121826000.0,412108000.0,,,,132507000.0,3272000.0,,,,,,,,,,,,,,,,,,,,IDT,
46213,46213,100805000.0,625223000.0,38131000.0,10081000.0,660343000.0,1195238000.0,534846000.0,0.87,45688000.0,45692000.0,76521000.0,2013-10-22,,,150000000.0,,,,,,,,185783000.0,,,,,,,,,75993000.0,,,,,,,,,,,,IDXX,51.615
46214,46214,100683000.0,614902000.0,37584000.0,10068000.0,614480000.0,1164071000.0,549546000.0,1.01,53995000.0,53999000.0,79842000.0,2013-07-23,,,150000000.0,,,,,,,,197698000.0,,,,,,,,,75043000.0,,,,,,,,,,,,IDXX,48.185
46215,46215,100608000.0,594395000.0,38716000.0,10061000.0,501343000.0,1132638000.0,631254000.0,0.82,44860000.0,44867000.0,74150000.0,2013-04-23,,,150000000.0,,,,,,,,183974000.0,,,,,,,,,73982000.0,,,,,,,,,,,,IDXX,43.325
46216,46216,100160.0,569537000.0,35288000.0,10016000.0,467345000.0,1103602000.0,636223000.0,0.79,43354000.0,178267000.0,305910000.0,2013-02-19,,,150000000.0,,,,,,,,169050000.0,,,,,,,,,288280000.0,,,,,,,,,,,,IDXX,45.98
46251,46251,10943185.0,-1651000.0,16508000.0,110000.0,56941000.0,-1066000.0,-1066000.0,0.08,766000.0,,,2013-12-24,,2781000.0,3800000.0,,3800000.0,,43922000.0,,,,5199000.0,,,,,18957000.0,,,,,,,,,,638000.0,,,,,,IEC,
46252,46252,10943185.0,-1651000.0,16508000.0,110000.0,56941000.0,-1066000.0,-1066000.0,-0.07,-651000.0,,,2013-08-12,,2781000.0,3800000.0,,2795000.0,,43922000.0,,,,-1024000.0,,,,,18957000.0,,,,,,,,,,638000.0,,,,,,IEC,
46253,46253,10996361.0,42982000.0,16508000.0,109000.0,47054000.0,87035000.0,-1435000.0,-0.13,-1245000.0,,,2013-07-03,,2781000.0,3800000.0,,2064000.0,,43922000.0,,,,7065000.0,,,,,19695000.0,,,,,,,,,,638000.0,,,,,,IEC,
46254,46254,11026733000.0,47074000.0,12360000.0,110000.0,46803000.0,89099000.0,-1435000.0,0.02,239000.0,,,2013-02-08,,2778000.0,3800000.0,,1013000.0,,43922000.0,,,,4704000.0,,,,,23403000.0,,,,,,,,,,279000.0,,,,,,IEC,
46283,46283,,,,,301000000.0,7788000000.0,302000000.0,,166000000.0,68000000.0,1857000000.0,2013-11-04,37000000.0,,,,417000000.0,,1600000000.0,,1395000000.0,,453000000.0,,,,,,,,,,,,,,,,,,,,,IEP,
46284,46284,,,,,300000000.0,7294000000.0,322000000.0,,-3000000.0,-73000000.0,1857000000.0,2013-08-07,37000000.0,,,,273000000.0,,2341000000.0,,1493000000.0,,453000000.0,,,,,,,,,,,,,,,,,,,,,IEP,
46285,46285,,,,,305000000.0,852000000.0,338000000.0,,8000000.0,-9000000.0,54000000.0,2013-05-03,37000000.0,,,,134000000.0,,71000000.0,,36000000.0,,453000000.0,,,,,,,,,,,,,,,,,,,,,IEP,
46286,46286,,,,,3211000000.0,8961000000.0,-1000000.0,,240000000.0,751000000.0,54000000.0,2013-03-15,37000000.0,,,,345000000.0,,1000000000.0,,1169000000.0,,377000000.0,,,,,,,,,,,,,,,,,,,,,IEP,
46313,46313,15407802.0,147385.0,,154.0,111556.0,164713.0,62486.0,-0.26,-3431.0,18829000.0,,2013-12-17,,,,,2552.0,,456115.0,,,,19148.0,15407802.0,,,,,,,,361757.0,3562.0,,,,,,,,,,,IESC,
46314,46314,15407802.0,147385.0,,154.0,111556.0,151473.0,53157.0,-0.08,-10329.0,18829000.0,,2013-08-12,,,,,99.0,,456115.0,,,,19148.0,15407802.0,,,,,,,,361757.0,3198.0,,,,,,,,,,,IESC,
46315,46315,15407802.0,147385000.0,,154000.0,111556000.0,164713000.0,53157000.0,-0.49,-7153000.0,18829000.0,,2013-05-13,,,,,590000.0,,456115.0,,,,-8000.0,15407802.0,,,,,,,,8000.0,4163000.0,,,,,,,,,,,IESC,
46316,46316,15407802.0,147385000.0,,154000.0,111556000.0,164713000.0,53157000.0,-0.26,-3721000.0,18829000.0,,2013-02-14,,,,,287000.0,,54564000.0,,,,4982000.0,15407802.0,,,,,,,,49582000.0,10456000.0,,,,,,,,,,,IESC,
46345,46345,89050455.0,950769000.0,,877000.0,1334857000.0,2785390000.0,-36397000.0,0.6,187660000.0,5373000.0,,2013-10-31,,,,,,,283000.0,,,,194840000.0,87600.0,,,,,,,,,4379000.0,8974000.0,,,,,,,,,,IEX,
46346,46346,87732405.0,881865000.0,,877000.0,1320392000.0,2785390000.0,38639000.0,0.76,62561000.0,5373000.0,,2013-08-05,,,,,,,114120000.0,,,,222849000.0,87600.0,,,,,,,,,7335000.0,8974000.0,,,,,,,,,,IEX,
46347,46347,87732405.0,881865000.0,,877000.0,1320392000.0,2785390000.0,-36397000.0,0.63,52171000.0,5373000.0,,2013-05-06,,,,,,,212466000.0,,,,202889000.0,87600.0,,,,,,,,,7335000.0,8974000.0,,,,,,,,,,IEX,
46348,46348,87732405.0,881865000.0,,877000.0,1320392000.0,2785390000.0,-36397000.0,-1.45,-119019000.0,5373000.0,,2013-02-21,,,,,,,511377000.0,,,,202858000.0,87600.0,,,,,,,,,7335000.0,8974000.0,,,,,,,,,,IEX,
46381,46381,115761840.0,1633867000.0,176238000.0,14470000.0,,3324511000.0,1248808000.0,3.57,99046000.0,,1256977000.0,2013-11-05,2414472000.0,,,,74800000.0,,171000000.0,,,,1362150000.0,,,34167115.0,,,107441000.0,,,,150071000.0,9777000.0,,,,,,,,,,IFF,84.22
46382,46382,115761840.0,1572687000.0,199272000.0,14470000.0,,3246192000.0,1248808000.0,1.25,102322000.0,,423649000.0,2013-08-06,2414472000.0,,,,74800000.0,,171000000.0,,,,1362150000.0,,,34134966.0,,,107441000.0,,,,150071000.0,9777000.0,,,,,,,,,,IFF,83.23
46383,46383,115761840.0,1572559000.0,199272000.0,14470000.0,,3249600000.0,1248808000.0,1.0,81056000.0,,425217000.0,2013-05-07,2414472000.0,,,,74800000.0,,171000000.0,,,,1362150000.0,,,34134966.0,,,107441000.0,,,,150071000.0,9777000.0,,,,,,,,,,IFF,79.46
46384,46384,115761840.0,1572559000.0,199272000.0,14470000.0,,3249600000.0,1248808000.0,3.11,1600000.0,,1645912000.0,2013-02-26,2378031000.0,,,,74800000.0,,171000000.0,,,,1362150000.0,,,-34134966.0,,,107441000.0,,,,150071000.0,11016000.0,,,,,,,,,,IFF,71.63
46420,46420,6980098.0,4268645.0,600702.0,698.0,4278363.0,19252593.0,14436130.0,-0.11,-1248674.0,-705654.0,,2013-11-08,,25610000.0,1800000.0,,328719.0,,2619146.0,5600000.0,535144.0,,60000.0,,,39502000.0,,,,,,,,,,,,419436.0,,,,,,IGC,
46421,46421,6980098.0,4268645.0,600702.0,6981.0,4278363.0,19252593.0,14436130.0,-0.14,-633487.0,-540754.0,,2013-08-16,,25610000.0,1800000.0,,83594.0,,1267680.0,5600000.0,535144.0,,60000.0,,,39502000.0,,,,,,,,,,,,419436.0,,,,,,IGC,
46422,46422,12989207.0,5220263.0,337145.0,6007.0,9443895.0,25260078.0,14840674.0,-2.66,-2252347.0,-7891290.0,,2013-07-16,,25610000.0,1800000.0,,996403.0,,4199551.0,5600000.0,535144.0,,60000.0,,,39502000.0,,,,,,,,,,,,419436.0,,,,,,IGC,
46423,46423,60061737.0,5220263.0,337145.0,6007.0,9443895.0,25260078.0,14840674.0,-0.17,-360134.0,-3583115.0,,2013-02-13,,25610000.0,1800000.0,,169225.0,,2959167.0,5600000.0,535144.0,,60000.0,,,39502000.0,,,,,,,,,,,,419436.0,,,,,,IGC,
46449,46449,18461992.0,,,18462000.0,959461000.0,1262308000.0,285684000.0,0.63,11371000.0,13114000.0,,2013-11-07,,,4000000.0,,,,315101000.0,,,,,,6096000.0,-863343.0,,,,,,,,,,,,,,,,,,IHC,
46450,46450,18461992.0,,,18462000.0,959461000.0,1262308000.0,285684000.0,0.41,7453000.0,1479000.0,,2013-08-08,,,4000000.0,,,,203599000.0,,,,,,6096000.0,-863343.0,,,,,,,,,,,,,,,,,,IHC,
